,,,,,,,,,,,Column Header,Database Field Type,Why it’s critical
,NAWIRI HAIR PRODUCTS - STOCK 2026,,,,,,,,,,Handle (Parent Name),String / Text,"Identifies that all these rows belong to the same product (e.g.,"
,,,,,,,,,,,,,brazilian-straight
Handle,Title,SKU,Hair_Type,Texture,Color,Length,Cost_Ksh,Retail_Ksh,Inventory,Image_URL,,,).
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,1B,N/A,,,19,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#4,N/A,,,19,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#24,N/A,,,17,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#27,N/A,,,24,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#30,N/A,,,14,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#6,N/A,,,25,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#33,N/A,,,21,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#613,N/A,,,12,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,99j,N/A,,,20,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#118,N/A,,,14,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,BUG,N/A,,,15,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,II PINK,N/A,,,0,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,PINK,N/A,,,6,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,BLUE,N/A,,,2,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,RED,N/A,,,13,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,GREY,N/A,,,9,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,II GREY,N/A,,,7,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#171,N/A,,,14,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,P27/PINK,N/A,,,16,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#60,N/A,,,15,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#30 NEW,N/A,,,20,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,#350,N/A,,,10,,,,
xpression-braids,Xpression Braids,,XPRESSION BRAIDS,Braids,P27/613,N/A,,,0,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,1B,"28""",,,13,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#4,"28""",,,13,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#24,"28""",,,17,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#27,"28""",,,10,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#33,"28""",,,12,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#30,"28""",,,10,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#613,"28""",,,10,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,BUG,"28""",,,21,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,#350,"28""",,,17,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,OTBUG,"28""",,,8,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,OT350,"28""",,,20,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,OT33,"28""",,,17,,,,
